,molecule_chembl_id,canonical_smiles,standard_type,standard_value,standard_units,MW,HeavyAtomMolWt,LogP,MolMR,NumHDonors,NumHAcceptors,NumAtoms,AR,TPSA,RB,bioactivity_class
686,CHEMBL401867,CNCc1cc(C(=O)N2CCCN(C3CC3)CC2)ccc1Oc1cccc(F)c1,Ki,8000.0,nM,397.494,369.2700000000001,3.647700000000002,110.79520000000005,1.0,4.0,29.0,2.0,44.81,6.0,inactive
687,CHEMBL401683,CNCc1cc(C(=O)N2CCCN(C3CC3)CC2)ccc1Oc1ccccc1,Ki,7300.0,nM,379.504,350.2720000000001,3.508600000000002,110.83720000000004,1.0,4.0,28.0,2.0,44.81,6.0,inactive
688,CHEMBL272699,CNCc1cc(C(=O)N2CCCN(C3CC3)CC2)ccc1Oc1cccc(Cl)c1,Ki,2500.0,nM,413.94900000000007,385.7250000000001,4.162000000000003,115.84720000000003,1.0,4.0,29.0,2.0,44.81,6.0,inactive
689,CHEMBL257909,CNCc1cc(C(=O)N2CCCN(C3CC3)CC2)ccc1Oc1ccc(Cl)cc1,Ki,770.0,nM,413.94900000000007,385.72500000000014,4.162000000000003,115.84720000000003,1.0,4.0,29.0,2.0,44.81,6.0,inactive
690,CHEMBL257738,CNCc1cc(C(=O)N2CCCN(C3CC3)CC2)ccc1Oc1ccc(Cl)c(Cl)c1,Ki,330.0,nM,448.3940000000001,421.17800000000017,4.815400000000004,120.85720000000003,1.0,4.0,30.0,2.0,44.81,6.0,inactive
691,CHEMBL257221,CNCc1cc(C(=O)N2CCCN(C3CC3)CC2)ccc1Oc1ccc(SC)c(C)c1,Ki,7700.0,nM,439.6250000000001,406.36100000000016,4.538920000000004,127.35520000000005,1.0,5.0,31.0,2.0,44.81,7.0,inactive
692,CHEMBL270607,CNCc1cc(C(=O)N2CCN(C3CC3)CC2)ccc1Oc1cccc(Cl)c1,Ki,7000.0,nM,399.922,373.7140000000001,3.7719000000000023,111.23020000000004,1.0,4.0,28.0,2.0,44.81,6.0,inactive
693,CHEMBL403148,CNCc1cc(C(=O)N2CCN(C(C)C)CC2)ccc1Oc1cccc(OC)c1,Ki,7000.0,nM,397.5190000000001,366.27100000000013,3.3731000000000018,114.88620000000004,1.0,5.0,29.0,2.0,54.040000000000006,7.0,inactive
694,CHEMBL404247,CNCc1cc(C(=O)N2CCN(C3CC3)CC2)ccc1Oc1ccc(Cl)cc1,Ki,3000.0,nM,399.922,373.71400000000006,3.7719000000000023,111.23020000000004,1.0,4.0,28.0,2.0,44.81,6.0,inactive
695,CHEMBL402644,CNCc1cc(C(=O)N2CCN(C3CC3)CC2)ccc1Oc1ccc(Cl)c(Cl)c1,Ki,490.0,nM,434.3670000000001,409.1670000000001,4.425300000000004,116.24020000000004,1.0,4.0,29.0,2.0,44.81,6.0,inactive
696,CHEMBL408206,CNCc1cc(C(=O)N2CCN(C(C)C)CC2)ccc1Oc1ccc(Cl)c(Cl)c1,Ki,330.0,nM,436.38300000000015,409.1670000000001,4.671300000000004,118.35420000000005,1.0,4.0,29.0,2.0,44.81,6.0,inactive
697,CHEMBL409877,CNCc1cc(C(=O)N2CCN(C3CC3)CC2)ccc1Oc1ccc(SC)c(C)c1,Ki,7000.0,nM,425.5980000000001,394.35000000000014,4.148820000000003,122.73820000000005,1.0,5.0,30.0,2.0,44.81,7.0,inactive
698,CHEMBL273157,CNCc1cc(C(=O)N2CCN(C(C)C)CC2)ccc1Oc1ccc(SC)c(C)c1,Ki,4000.0,nM,427.61400000000015,394.35000000000014,4.394820000000004,124.85220000000005,1.0,5.0,30.0,2.0,44.81,7.0,inactive
699,CHEMBL270165,CNCc1cc(C(=O)N2CCN(C3CC3)CC2)ccc1Oc1ccc(SC)cc1,Ki,8300.0,nM,411.5710000000001,382.3390000000001,3.8404000000000025,118.00120000000004,1.0,5.0,29.0,2.0,44.81,7.0,inactive
700,CHEMBL14370,CCOc1ccccc1OC(c1ccccc1)C1CNCCO1,Ki,10000.0,nM,313.39700000000005,290.213,3.1938000000000004,90.03170000000006,1.0,4.0,23.0,2.0,39.72,6.0,inactive
701,CHEMBL270791,Cc1cc(Oc2ccccc2Oc2ccccc2)c(CN(C)C)cn1,Ki,2640.0,nM,334.4190000000001,312.243,5.0362200000000055,99.39700000000006,0.0,4.0,25.0,3.0,34.59,6.0,inactive
702,CHEMBL273208,CNCc1cnc(C)cc1Oc1ccccc1Oc1ccccc1,Ki,1910.0,nM,320.392,300.232,4.694020000000004,94.76970000000004,1.0,4.0,24.0,3.0,43.38000000000001,6.0,inactive
703,CHEMBL258291,CCCc1ccccc1Oc1cc(C)ncc1CN(C)C,Ki,2250.0,nM,284.40299999999996,260.21099999999996,4.196420000000003,86.87600000000005,0.0,3.0,21.0,2.0,25.36,6.0,inactive
704,CHEMBL258292,CCCc1ccccc1Oc1cc(C)ncc1CNC,Ki,1980.0,nM,270.376,248.19999999999996,3.8542200000000024,82.24870000000004,1.0,3.0,20.0,2.0,34.15,6.0,inactive
705,CHEMBL403363,Cc1cc(Oc2ccccc2C(C)C)c(CN(C)C)cn1,Ki,2880.0,nM,284.40299999999996,260.21099999999996,4.367320000000003,86.97000000000006,0.0,3.0,21.0,2.0,25.36,5.0,inactive
706,CHEMBL401651,CNCc1cnc(C)cc1Oc1ccccc1C(C)C,Ki,2130.0,nM,270.376,248.19999999999993,4.025120000000004,82.34270000000005,1.0,3.0,20.0,2.0,34.150000000000006,5.0,inactive
707,CHEMBL401550,Cc1cc(Oc2ccccc2Cl)c(CN(C)C)cn1,Ki,1160.0,nM,276.76699999999994,259.631,3.8973200000000023,77.89100000000005,0.0,3.0,19.0,2.0,25.36,4.0,inactive
708,CHEMBL440584,CNCc1cnc(C)cc1Oc1ccccc1Cl,Ki,834.0,nM,262.74,247.61999999999995,3.5551200000000023,73.26370000000003,1.0,3.0,18.0,2.0,34.150000000000006,4.0,inactive
709,CHEMBL405017,CSc1ccccc1Oc1cc(C)ncc1CN(C)C,Ki,1930.0,nM,288.416,268.256,3.9658200000000035,84.66200000000005,0.0,4.0,20.0,2.0,25.36,5.0,inactive
710,CHEMBL403956,CNCc1cnc(C)cc1Oc1ccccc1SC,Ki,1750.0,nM,274.389,256.24499999999995,3.6236200000000025,80.03470000000004,1.0,4.0,19.0,2.0,34.150000000000006,5.0,inactive
711,CHEMBL404885,Cc1cc(Oc2ccccc2C)c(CN(C)C)cn1,Ki,1410.0,nM,256.34899999999993,236.18899999999996,3.552340000000002,77.61800000000004,0.0,3.0,19.0,2.0,25.36,4.0,inactive
712,CHEMBL270366,CNCc1cnc(C)cc1Oc1ccccc1C,Ki,1520.0,nM,242.32199999999997,224.17799999999994,3.2101400000000018,72.99070000000003,1.0,3.0,18.0,2.0,34.150000000000006,4.0,inactive
713,CHEMBL429759,CCOc1ccccc1Oc1cc(C)ncc1CN(C)C,Ki,2150.0,nM,286.375,264.19899999999996,3.6426200000000017,84.05000000000004,0.0,4.0,21.0,2.0,34.59,6.0,inactive
714,CHEMBL408329,CCOc1ccccc1Oc1cc(C)ncc1CNC,Ki,2390.0,nM,272.34799999999996,252.18799999999996,3.300420000000001,79.42270000000003,1.0,4.0,20.0,2.0,43.38,6.0,inactive
715,CHEMBL265951,COc1ccccc1Oc1cc(C)ncc1CN(C)C,Ki,4060.0,nM,272.34799999999996,252.18799999999996,3.2525200000000014,79.43300000000004,0.0,4.0,20.0,2.0,34.59,5.0,inactive
716,CHEMBL262357,CNCc1cnc(C)cc1Oc1ccccc1OC,Ki,4800.0,nM,258.32099999999997,240.17699999999994,2.9103200000000014,74.80570000000004,1.0,4.0,19.0,2.0,43.38000000000001,5.0,inactive
717,CHEMBL436673,CCc1ccccc1Oc1cc(C)ncc1CN(C)C,Ki,2660.0,nM,270.376,248.19999999999996,3.806320000000002,82.25900000000004,0.0,3.0,20.0,2.0,25.36,5.0,inactive
718,CHEMBL261465,CCc1ccccc1Oc1cc(C)ncc1CNC,Ki,2280.0,nM,256.34899999999993,236.18899999999996,3.464120000000001,77.63170000000004,1.0,3.0,19.0,2.0,34.15,5.0,inactive
719,CHEMBL403251,CCc1cc(Cl)ccc1Oc1cc(C)ncc1CNC,Ki,4350.0,nM,290.79400000000004,271.642,4.117520000000003,82.64170000000004,1.0,3.0,20.0,2.0,34.15,5.0,inactive
720,CHEMBL1175,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,Ki,435.0,nM,297.423,278.2709999999999,4.630900000000003,90.17970000000005,1.0,3.0,21.0,3.0,21.259999999999998,6.0,inactive
721,CHEMBL264173,COc1cc(Cl)ccc1O[C@@H](c1ccc(C)cc1)[C@@H]1CNCCO1,Ki,1650.0,nM,347.84200000000016,325.66600000000005,3.765520000000002,95.16170000000005,1.0,4.0,24.0,2.0,39.72,5.0,inactive
722,CHEMBL264159,COc1cc(Cl)ccc1O[C@@H](c1cccc(F)c1)[C@@H]1CNCCO1,Ki,10800.0,nM,351.8050000000001,332.6530000000001,3.5962000000000023,90.38270000000004,1.0,4.0,24.0,2.0,39.72,5.0,inactive
723,CHEMBL264160,COc1ccc(O[C@@H](c2ccccc2)[C@@H]2CNCCO2)c(Cl)c1,Ki,1090.0,nM,333.81500000000005,313.65500000000003,3.4571000000000014,90.42470000000004,1.0,4.0,23.0,2.0,39.72,5.0,inactive
724,CHEMBL408230,Clc1cccc(O[C@@H](c2ccccc2)[C@@H]2CNCCO2)c1Cl,Ki,420.0,nM,338.23400000000015,321.09799999999996,4.101900000000003,88.88270000000004,1.0,3.0,22.0,2.0,30.49,4.0,inactive
725,CHEMBL258930,c1ccc([C@@H](Oc2cccc3c2OCC3)[C@H]2CNCCO2)cc1,Ki,5750.0,nM,311.381,290.213,2.7300000000000004,88.06170000000006,1.0,4.0,23.0,2.0,39.72,4.0,inactive
726,CHEMBL264418,Fc1cccc(O[C@H](c2ccccc2)[C@H]2CNCCO2)c1F,Ki,380.0,nM,305.32400000000007,288.188,3.0733000000000006,78.77870000000003,1.0,3.0,22.0,2.0,30.49,4.0,inactive
727,CHEMBL264680,Fc1cccc(O[C@@H](c2ccccc2)[C@@H]2CNCCO2)c1F,Ki,2600.0,nM,305.32400000000007,288.188,3.0733000000000006,78.77870000000003,1.0,3.0,22.0,2.0,30.49,4.0,inactive
728,CHEMBL404956,Cc1cc(F)ccc1O[C@H](c1ccccc1)[C@H]1CNCCO1,Ki,950.0,nM,301.3610000000001,281.20099999999996,3.2426200000000014,83.55770000000005,1.0,3.0,22.0,2.0,30.49,4.0,inactive
729,CHEMBL427563,Cc1cc(F)ccc1O[C@@H](c1ccccc1)[C@@H]1CNCCO1,Ki,1250.0,nM,301.3610000000001,281.20099999999996,3.2426200000000014,83.55770000000005,1.0,3.0,22.0,2.0,30.49,4.0,inactive
730,CHEMBL260823,Fc1ccc(O[C@H](c2ccccc2)[C@H]2CNCCO2)c(Cl)c1,Ki,760.0,nM,321.779,304.643,3.587600000000001,83.83070000000004,1.0,3.0,22.0,2.0,30.49,4.0,inactive
731,CHEMBL407732,Fc1ccc(O[C@@H](c2ccccc2)[C@@H]2CNCCO2)c(Cl)c1,Ki,1170.0,nM,321.779,304.643,3.587600000000001,83.83070000000004,1.0,3.0,22.0,2.0,30.49,4.0,inactive
732,CHEMBL260258,COc1cc(F)ccc1O[C@@H](c1ccccc1)[C@@H]1CNCCO1,Ki,3080.0,nM,317.3600000000001,297.2,2.9428,85.37270000000005,1.0,4.0,23.0,2.0,39.72,5.0,inactive
733,CHEMBL408868,COc1cc(Cl)ccc1O[C@H](c1ccccc1)[C@H]1CNCCO1,Ki,1790.0,nM,333.81500000000017,313.65500000000003,3.4571000000000023,90.42470000000006,1.0,4.0,23.0,2.0,39.72,5.0,inactive
734,CHEMBL260259,COc1cc(Cl)ccc1O[C@@H](c1ccccc1)[C@@H]1CNCCO1,Ki,1570.0,nM,333.81500000000017,313.65500000000003,3.4571000000000023,90.42470000000006,1.0,4.0,23.0,2.0,39.72,5.0,inactive
735,CHEMBL261076,COc1cc(Cl)ccc1OC(c1ccccc1)C1CNCCO1,Ki,2200.0,nM,333.81500000000017,313.65500000000003,3.4571000000000023,90.42470000000006,1.0,4.0,23.0,2.0,39.72,5.0,inactive
736,CHEMBL261076,COc1cc(Cl)ccc1OC(c1ccccc1)C1CNCCO1,Ki,5050.0,nM,333.81500000000017,313.65500000000003,3.4571000000000023,90.42470000000006,1.0,4.0,23.0,2.0,39.72,5.0,inactive
737,CHEMBL405349,CCOc1cc(Cl)ccc1OC(c1ccccc1)C1CNCCO1,Ki,1670.0,nM,347.84200000000016,325.66600000000005,3.8472000000000026,95.04170000000005,1.0,4.0,24.0,2.0,39.72,6.0,inactive
738,CHEMBL405349,CCOc1cc(Cl)ccc1OC(c1ccccc1)C1CNCCO1,Ki,1540.0,nM,347.84200000000016,325.66600000000005,3.8472000000000026,95.04170000000005,1.0,4.0,24.0,2.0,39.72,6.0,inactive
739,CHEMBL14370,CCOc1ccccc1OC(c1ccccc1)C1CNCCO1,Ki,10000.0,nM,313.39700000000005,290.213,3.1938000000000004,90.03170000000006,1.0,4.0,23.0,2.0,39.72,6.0,inactive
740,CHEMBL263373,CCOc1c(Cl)cccc1OC(c1ccccc1)C1CNCCO1,Ki,10000.0,nM,347.84200000000016,325.66600000000005,3.8472000000000026,95.04170000000005,1.0,4.0,24.0,2.0,39.72,6.0,inactive
741,CHEMBL263373,CCOc1c(Cl)cccc1OC(c1ccccc1)C1CNCCO1,Ki,10000.0,nM,347.84200000000016,325.66600000000005,3.8472000000000026,95.04170000000005,1.0,4.0,24.0,2.0,39.72,6.0,inactive
742,CHEMBL281594,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,Ki,3.7,nM,450.5730000000001,418.3170000000002,5.3212000000000055,128.23800000000003,0.0,3.0,33.0,3.0,15.71,10.0,active
743,CHEMBL26649,Fc1ccc(C(OCCN2CCN(CCc3ccccc3)CC2)c2ccc(F)cc2)cc1,Ki,8.0,nM,436.5460000000001,406.30600000000015,4.931100000000005,123.62100000000004,0.0,3.0,32.0,3.0,15.71,9.0,active
744,CHEMBL513859,FC[C@@H](Cc1ccccc1)N1CCN(CCOC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,Ki,110.0,nM,468.56300000000016,437.31500000000017,5.269200000000006,128.51700000000005,0.0,3.0,34.0,3.0,15.71,10.0,inactive
745,CHEMBL468208,FC[C@H](Cc1ccccc1)N1CCN(CCOC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,Ki,140.0,nM,468.56300000000016,437.31500000000017,5.269200000000006,128.51700000000005,0.0,3.0,34.0,3.0,15.71,10.0,inactive
746,CHEMBL511756,O=C(CN1CCN(CCOC(c2ccccc2)c2ccccc2)CC1)c1ccccc1,Ki,450.0,nM,414.5490000000002,384.3090000000002,4.2931000000000035,124.33150000000005,0.0,4.0,31.0,3.0,32.78,9.0,inactive
747,CHEMBL468207,O=C(CN1CCN(CCOC(c2ccc(F)cc2)c2ccc(F)cc2)CC1)c1ccccc1,Ki,54.0,nM,450.5290000000002,422.30500000000023,4.571300000000004,124.24750000000002,0.0,4.0,33.0,3.0,32.78,9.0,active
748,CHEMBL512280,CC(O)(Cc1ccccc1)CN1CCN(CCOC(c2ccccc2)c2ccccc2)CC1,Ki,150.0,nM,444.6190000000001,408.33100000000024,4.403900000000004,134.32879999999997,1.0,4.0,33.0,3.0,35.94,10.0,inactive
749,CHEMBL468376,CC(O)(Cc1ccccc1)CN1CCN(CCOC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,Ki,57.0,nM,480.5990000000001,446.3270000000002,4.682100000000005,134.24479999999997,1.0,4.0,35.0,3.0,35.94,10.0,active
750,CHEMBL466733,C=C(Cc1ccccc1)CN1CCN(CCOC(c2ccccc2)c2ccccc2)CC1,Ki,410.0,nM,426.6040000000001,392.3320000000002,5.209100000000005,132.84499999999997,0.0,3.0,32.0,3.0,15.71,10.0,inactive
751,CHEMBL466538,C=C(Cc1ccccc1)CN1CCN(CCOC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,Ki,100.0,nM,462.5840000000001,430.3280000000002,5.487300000000006,132.761,0.0,3.0,34.0,3.0,15.71,10.0,inactive
752,CHEMBL466750,O=C(Cc1ccccc1)CN1CCN(CCOC(c2ccccc2)c2ccccc2)CC1,Ki,10.0,nM,428.5760000000001,396.3200000000002,4.222000000000004,128.71200000000005,0.0,4.0,32.0,3.0,32.78,10.0,active
753,CHEMBL511950,O=C(Cc1ccccc1)CN1CCN(CCOC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,Ki,6.5,nM,464.5560000000001,434.3160000000002,4.500200000000004,128.62800000000004,0.0,4.0,34.0,3.0,32.78,10.0,active
754,CHEMBL469165,CC(O)(CCN1CCN(CCOC(c2ccccc2)c2ccccc2)CC1)c1ccccc1,Ki,7.0,nM,444.6190000000002,408.33100000000024,4.708000000000005,134.18879999999996,1.0,4.0,33.0,3.0,35.94,10.0,active
755,CHEMBL512636,CC(O)(CCN1CCN(CCOC(c2ccc(F)cc2)c2ccc(F)cc2)CC1)c1ccccc1,Ki,4.0,nM,480.59900000000016,446.3270000000003,4.986200000000005,134.10479999999995,1.0,4.0,35.0,3.0,35.94,10.0,active
756,CHEMBL467757,C=C(CCN1CCN(CCOC(c2ccccc2)c2ccccc2)CC1)c1ccccc1,Ki,30.0,nM,426.6040000000002,392.3320000000002,5.513700000000006,133.65199999999996,0.0,3.0,32.0,3.0,15.71,10.0,active
757,CHEMBL467585,C=C(CCN1CCN(CCOC(c2ccc(F)cc2)c2ccc(F)cc2)CC1)c1ccccc1,Ki,18.0,nM,462.5840000000002,430.32800000000026,5.791900000000006,133.56799999999996,0.0,3.0,34.0,3.0,15.71,10.0,active
758,CHEMBL27907,O=C(CCN1CCN(CCOC(c2ccccc2)c2ccccc2)CC1)c1ccccc1,Ki,210.0,nM,428.5760000000002,396.3200000000002,4.683200000000004,128.94850000000005,0.0,4.0,32.0,3.0,32.78,10.0,inactive
759,CHEMBL283662,O=C(CCN1CCN(CCOC(c2ccc(F)cc2)c2ccc(F)cc2)CC1)c1ccccc1,Ki,48.0,nM,464.5560000000002,434.31600000000026,4.961400000000005,128.86450000000002,0.0,4.0,34.0,3.0,32.78,10.0,active
760,CHEMBL468212,Fc1ccc(C(OCCN2CCN(C[C@H](F)Cc3ccccc3)CC2)c2ccc(F)cc2)cc1,Ki,22.0,nM,468.5630000000001,437.3150000000002,5.269200000000005,128.51700000000002,0.0,3.0,34.0,3.0,15.71,10.0,active
761,CHEMBL468211,Fc1ccc(C(OCCN2CCN(C[C@@H](F)Cc3ccccc3)CC2)c2ccc(F)cc2)cc1,Ki,2.7,nM,468.5630000000001,437.3150000000002,5.269200000000005,128.51700000000002,0.0,3.0,34.0,3.0,15.71,10.0,active
762,CHEMBL468573,CO[C@H](Cc1ccccc1)CN1CCN(CCOC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,Ki,27.0,nM,480.5990000000001,446.3270000000002,4.946100000000005,134.41799999999995,0.0,4.0,35.0,3.0,24.94,11.0,active
763,CHEMBL513858,CO[C@@H](Cc1ccccc1)CN1CCN(CCOC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,Ki,29.0,nM,480.5990000000001,446.3270000000002,4.946100000000005,134.41799999999995,0.0,4.0,35.0,3.0,24.94,11.0,active
764,CHEMBL466936,N[C@H](Cc1ccccc1)CN1CCN(CCOC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,Ki,20.0,nM,465.5880000000001,432.3240000000002,4.258400000000004,131.5964,1.0,4.0,34.0,3.0,41.730000000000004,10.0,active
765,CHEMBL466145,N[C@@H](Cc1ccccc1)CN1CCN(CCOC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,Ki,39.0,nM,465.5880000000001,432.3240000000002,4.258400000000004,131.5964,1.0,4.0,34.0,3.0,41.730000000000004,10.0,active
766,CHEMBL511718,CC(Cc1ccccc1)CN1CCN(CCOC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,Ki,17.0,nM,464.6000000000001,430.3280000000002,5.567200000000006,132.785,0.0,3.0,34.0,3.0,15.71,10.0,active
767,CHEMBL511718,CC(Cc1ccccc1)CN1CCN(CCOC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,Ki,17.0,nM,464.6000000000001,430.3280000000002,5.567200000000006,132.785,0.0,3.0,34.0,3.0,15.71,10.0,active
768,CHEMBL282380,O[C@H](Cc1ccccc1)CN1CCN(CCOC(c2ccccc2)c2ccccc2)CC1,Ki,25.0,nM,430.5920000000001,396.3200000000002,4.013800000000003,129.7118,1.0,4.0,32.0,3.0,35.94,10.0,active
769,CHEMBL28149,O[C@@H](Cc1ccccc1)CN1CCN(CCOC(c2ccccc2)c2ccccc2)CC1,Ki,2.3,nM,430.5920000000001,396.3200000000002,4.013800000000003,129.7118,1.0,4.0,32.0,3.0,35.94,10.0,active
770,CHEMBL27490,O[C@H](Cc1ccccc1)CN1CCN(CCOC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,Ki,12.0,nM,466.5720000000001,434.3160000000002,4.292000000000004,129.6278,1.0,4.0,34.0,3.0,35.94,10.0,active
771,CHEMBL27646,O[C@@H](Cc1ccccc1)CN1CCN(CCOC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,Ki,0.75,nM,466.5720000000001,434.3160000000002,4.292000000000004,129.6278,1.0,4.0,34.0,3.0,35.94,10.0,active
772,CHEMBL26477,O[C@H](CCN1CCN(CCOC(c2ccc(F)cc2)c2ccc(F)cc2)CC1)c1ccccc1,Ki,3.0,nM,466.5720000000002,434.31600000000026,4.8121000000000045,129.4938,1.0,4.0,34.0,3.0,35.94,10.0,active
773,CHEMBL26478,O[C@@H](CCN1CCN(CCOC(c2ccc(F)cc2)c2ccc(F)cc2)CC1)c1ccccc1,Ki,4.4,nM,466.5720000000002,434.31600000000026,4.8121000000000045,129.4938,1.0,4.0,34.0,3.0,35.94,10.0,active
774,CHEMBL26320,c1ccc(CCCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,Ki,3.7,nM,414.59300000000013,380.3210000000002,5.0430000000000055,128.32200000000003,0.0,3.0,31.0,3.0,15.71,10.0,active
775,CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,Ki,341.0,nM,303.35800000000006,282.19,1.8677,80.34150000000005,0.0,5.0,22.0,1.0,55.84,3.0,inactive
776,CHEMBL223166,COc1ccccc1O[C@@H](c1ccccc1)[C@@H]1CNCCO1,Ki,2000.0,nM,299.3700000000001,278.202,2.8037,85.41470000000005,1.0,4.0,22.0,2.0,39.72,5.0,inactive
777,CHEMBL180101,CCOc1ccccc1O[C@@H](c1ccccc1)[C@@H]1CNCCO1,Ki,2000.0,nM,313.39700000000005,290.213,3.1938000000000004,90.03170000000006,1.0,4.0,23.0,2.0,39.72,6.0,inactive
778,CHEMBL179249,Cc1ccccc1S[C@@H](c1ccccc1)[C@@H]1CNCCO1,Ki,275.0,nM,299.43900000000014,278.27099999999996,3.8168200000000034,88.82870000000005,1.0,3.0,21.0,2.0,21.259999999999998,4.0,inactive
779,CHEMBL505592,FCCCc1ccccc1O[C@@H](c1ccccc1)[C@@H]1CNCCO1,Ki,6000.0,nM,329.41500000000013,305.223,3.6972000000000023,93.15870000000005,1.0,3.0,24.0,2.0,30.49,7.0,inactive
780,CHEMBL466187,FCCc1ccccc1O[C@@H](c1ccccc1)[C@@H]1CNCCO1,Ki,6000.0,nM,315.3880000000001,293.212,3.307100000000001,88.54170000000005,1.0,3.0,23.0,2.0,30.49,6.0,inactive
781,CHEMBL467432,Cc1ccccc1O[C@@H](c1ccccc1)[C@@H]1CNCCO1,Ki,327.0,nM,283.37100000000004,262.203,3.1035200000000005,83.59970000000006,1.0,3.0,21.0,2.0,30.49,4.0,inactive
782,CHEMBL22183,Cc1ccc(Sc2ccccc2CN(C)C)c(N)c1,Ki,1000.0,nM,272.41700000000003,252.25699999999995,3.790020000000002,83.54740000000004,1.0,3.0,19.0,2.0,29.259999999999998,4.0,inactive
783,CHEMBL451264,CNCc1ccccc1Sc1ccc(C)cc1NC(=O)c1ccc(F)cc1,Ki,1000.0,nM,380.48800000000006,359.3200000000001,5.257020000000004,108.86090000000004,2.0,3.0,27.0,3.0,41.129999999999995,6.0,inactive
784,CHEMBL525371,Cc1ccc(Sc2ccccc2CN(C)C)c(NC(=O)c2ccc(F)cc2)c1,Ki,1000.0,nM,394.5150000000001,371.33100000000013,5.599220000000004,113.48820000000003,1.0,3.0,28.0,3.0,32.34,6.0,inactive
785,CHEMBL498367,Cc1ccc(Sc2ccccc2CN(C)C)c(NC(=O)c2ccc([N+](=O)[O-])cc2)c1,Ki,1000.0,nM,421.52200000000016,398.3380000000002,5.368320000000005,120.18460000000003,1.0,5.0,30.0,3.0,75.48,7.0,inactive
786,CHEMBL450184,CNCc1ccccc1Sc1ccc(C)cc1NCc1ccc(F)cc1,Ki,2000.0,nM,366.50500000000005,343.3210000000001,5.616820000000004,108.23440000000004,2.0,3.0,26.0,3.0,24.06,7.0,inactive
787,CHEMBL496938,Cc1ccc(Sc2ccccc2CN(C)C)c(NCc2ccc([N+](=O)[O-])cc2)c1,Ki,1000.0,nM,407.53900000000016,382.33900000000017,5.728120000000005,119.55810000000004,1.0,5.0,29.0,3.0,58.41,8.0,inactive
788,CHEMBL497140,Cc1ccc(Sc2ccccc2CN(C)C)c(NCc2ccc(F)cc2)c1,Ki,1500.0,nM,380.5320000000001,355.3320000000001,5.959020000000005,112.86170000000003,1.0,3.0,27.0,3.0,15.27,7.0,inactive
789,CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,Ki,371.0,nM,303.35800000000006,282.19,1.8677,80.34150000000005,0.0,5.0,22.0,1.0,55.84,3.0,inactive
790,CHEMBL41,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,Ki,6670.0,nM,309.33099999999996,291.18699999999995,4.435000000000003,79.79870000000004,1.0,2.0,22.0,2.0,21.259999999999998,6.0,inactive
791,CHEMBL465123,NCC[C@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1,Ki,4544.0,nM,295.304,279.17599999999993,4.174300000000002,74.92640000000004,1.0,2.0,21.0,2.0,35.25,5.0,inactive
792,CHEMBL446084,NCC[C@@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1,Ki,3661.0,nM,295.304,279.17599999999993,4.174300000000002,74.92640000000004,1.0,2.0,21.0,2.0,35.25,5.0,inactive
793,CHEMBL313041,COc1ccc(C2=NNC(=O)C3CC=CCC23)cc1OC,Ki,100000.0,nM,286.331,268.187,2.1201,79.57970000000003,1.0,4.0,21.0,1.0,59.92,3.0,inactive
794,CHEMBL480988,COc1ccc(C2=NN(CCCCCBr)C(=O)C3CC=CCC23)cc1OC,Ki,100000.0,nM,435.36200000000014,408.1460000000003,4.397700000000004,110.79500000000004,0.0,4.0,27.0,1.0,51.129999999999995,8.0,inactive
795,CHEMBL454507,COc1ccc(C2=NN(CCCCCNCC[C@H](Oc3ccc(C(F)(F)F)cc3)c3ccccc3)C(=O)C3CC=CCC23)cc1OC,Ki,2716.0,nM,649.7539999999999,607.4180000000001,7.821600000000009,175.7426999999995,1.0,6.0,47.0,3.0,72.39,15.0,inactive
796,CHEMBL499461,COc1ccc(C2=NN(CCCCCNCC[C@@H](Oc3ccc(C(F)(F)F)cc3)c3ccccc3)C(=O)C3CC=CCC23)cc1OC,Ki,4492.0,nM,649.7539999999999,607.4180000000001,7.821600000000009,175.7426999999995,1.0,6.0,47.0,3.0,72.39,15.0,inactive
