,molecule_chembl_id,smiles,standard_type,standard_value,standard_units,MW,LogP,NumHDonors,NumHAcceptors,AR,RB,bioactivity_class,bioactivity_class_encoded
3786,CHEMBL1813489,Clc1ccc(C[C@@]23CCCC[C@@H]2CNC3)cc1Cl,IC50,158.49,nM,284.23,4.315700000000003,1.0,1.0,1.0,2.0,inactive,1
3787,CHEMBL273575,CN1Cc2c(N)cccc2C(c2ccccc2)C1,IC50,31.62,nM,238.334,2.8461000000000016,1.0,2.0,2.0,1.0,active,0
3788,CHEMBL1812750,COC(=O)[C@@H]1[C@H]2CC[C@@H](C[C@H]1c1ccc(C)c(F)c1)N2,IC50,6.4,nM,277.33899999999994,2.53122,1.0,3.0,1.0,2.0,active,0
3789,CHEMBL1812749,COC(=O)[C@H]1[C@H](c2ccc(Cl)c(C)c2)C[C@@H]2CC[C@H]1N2C,IC50,3.0,nM,307.821,3.3877200000000025,0.0,3.0,1.0,2.0,active,0
3790,CHEMBL1812748,Cc1cc([C@H]2C[C@@H]3CC[C@H]([C@H]2c2cc(-c4ccccc4)no2)N3C)ccc1Cl,IC50,15.0,nM,392.93000000000006,6.037320000000006,0.0,3.0,3.0,3.0,active,0
3791,CHEMBL1812747,Cc1cc([C@H]2[C@@H](c3ccc(Cl)c(C)c3)C[C@@H]3CC[C@H]2N3C)on1,IC50,1.5,nM,330.85900000000004,4.678740000000004,0.0,3.0,2.0,2.0,active,0
3792,CHEMBL1812746,COC(=O)[C@H]1[C@@H](c2ccc(Cl)c(C)c2)C[C@@H]2CC[C@H]1N2,IC50,2.3,nM,293.794,3.0455200000000007,1.0,3.0,1.0,2.0,active,0
3793,CHEMBL1812745,COC(=O)[C@H]1[C@@H](c2ccc(Cl)c(C)c2)C[C@@H]2CC[C@H]1N2C,IC50,2.0,nM,307.821,3.3877200000000025,0.0,3.0,1.0,2.0,active,0
3794,CHEMBL1812744,Cc1cc2nc([C@H]3[C@@H](c4ccc(Cl)cc4)C[C@@H]4CC[C@H]3N4C)[nH]c2cc1C,IC50,7.3,nM,379.9350000000002,5.567040000000006,1.0,2.0,3.0,2.0,active,0
3795,CHEMBL1812743,COc1ccc(-c2cc([C@H]3[C@@H](c4ccc(Cl)cc4)C[C@@H]4CC[C@H]3N4C)on2)cc1,IC50,3.9,nM,408.9290000000002,5.737500000000006,0.0,4.0,3.0,4.0,active,0
3796,CHEMBL1812742,Cc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2c2cc(-c4ccc(Cl)cc4)no2)N3C)cc1,IC50,11.0,nM,392.9300000000001,6.037320000000006,0.0,3.0,3.0,3.0,active,0
3797,CHEMBL1812741,CCc1cc([C@H]2[C@@H](c3ccc(C)cc3)C[C@@H]3CC[C@H]2N3C)on1,IC50,0.75,nM,310.441,4.279320000000003,0.0,3.0,2.0,3.0,active,0
3798,CHEMBL1812740,Cc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2C(=O)OC2CCC2)N3C)cc1,IC50,4.8,nM,313.44100000000003,3.657020000000003,0.0,3.0,1.0,3.0,active,0
3799,CHEMBL1812739,Cc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2C(=O)OC(C)C)N3C)cc1,IC50,0.83,nM,301.43,3.512920000000002,0.0,3.0,1.0,3.0,active,0
3800,CHEMBL894,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,IC50,658.0,nM,239.746,3.2993000000000023,1.0,2.0,1.0,3.0,inactive,1
3801,CHEMBL1829335,C[C@@H]1CCCN1CCCOc1ccc(-c2ccc(=O)[nH]n2)cc1,IC50,9400.0,nM,313.401,2.6901,1.0,4.0,2.0,6.0,inactive,1
3802,CHEMBL1829958,Nc1nc(Br)ncc1-c1c[nH]c2cccc(O)c12,IC50,10000.0,nM,305.13500000000005,2.6752000000000007,3.0,4.0,3.0,1.0,inactive,1
3803,CHEMBL1829959,COc1cccc2[nH]cc(-c3ccnc(N)n3)c12,IC50,10000.0,nM,240.266,2.2157,2.0,4.0,3.0,2.0,inactive,1
3804,CHEMBL1829961,Nc1nc(Cl)ncc1-c1c[nH]c2cccc(O)c12,IC50,10000.0,nM,260.684,2.566100000000001,3.0,4.0,3.0,1.0,inactive,1
3805,CHEMBL1830877,O=S1(=O)N(CCC2CNCCO2)c2ccccc2N1c1ccccc1,IC50,964.0,nM,359.4510000000001,2.2680000000000007,1.0,4.0,2.0,4.0,inactive,1
3806,CHEMBL1830878,O=S1(=O)N(CC[C@H]2CNCCO2)c2ccccc2N1c1ccccc1,IC50,479.0,nM,359.4510000000001,2.2680000000000007,1.0,4.0,2.0,4.0,inactive,1
3807,CHEMBL1830879,O=S1(=O)N(CC[C@@H]2CNCCO2)c2ccccc2N1c1ccccc1,IC50,599.0,nM,359.4510000000001,2.2680000000000007,1.0,4.0,2.0,4.0,inactive,1
3808,CHEMBL1830881,O=S1(=O)N(C[C@H]2CNCCO2)c2ccccc2N1c1ccccc1,IC50,341.0,nM,345.42400000000004,1.8779,1.0,4.0,2.0,3.0,inactive,1
3809,CHEMBL1830882,O=S1(=O)N(C[C@@H]2CNCCO2)c2ccccc2N1c1ccccc1,IC50,792.0,nM,345.42400000000004,1.8779,1.0,4.0,2.0,3.0,inactive,1
3810,CHEMBL1830875,CNC[C@H](CCN1c2ccccc2N(c2ccccc2)S1(=O)=O)OC,IC50,1035.0,nM,361.46700000000016,2.514,1.0,4.0,2.0,7.0,inactive,1
3811,CHEMBL1082458,CNC[C@@H](O)CCN1c2ccccc2N(c2ccccc2F)S1(=O)=O,IC50,2113.0,nM,365.4300000000001,1.999,2.0,4.0,2.0,6.0,inactive,1
3812,CHEMBL1830885,O=S1(=O)N(CC[C@@H]2CNCCO2)c2ccccc2N1c1ccccc1F,IC50,2190.0,nM,377.4410000000001,2.4071000000000007,1.0,4.0,2.0,4.0,inactive,1
3813,CHEMBL1830887,O=S1(=O)N(CC[C@@H]2CNCCO2)c2ccccc2N1c1ccc(F)cc1,IC50,211.0,nM,377.4410000000001,2.4071000000000007,1.0,4.0,2.0,4.0,inactive,1
3814,CHEMBL1830888,O=S1(=O)N(CC[C@@H]2CNCCO2)c2ccccc2N1c1ccc(F)cc1F,IC50,2040.0,nM,395.4310000000001,2.5462000000000007,1.0,4.0,2.0,4.0,inactive,1
3815,CHEMBL221753,CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1.[Cl-],IC50,1365.0,nM,448.0910000000001,3.0764000000000014,0.0,2.0,2.0,11.0,inactive,1
3816,CHEMBL894,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,IC50,1033.8,nM,239.746,3.2993000000000023,1.0,2.0,1.0,3.0,inactive,1
3817,CHEMBL135,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,IC50,14911.0,nM,272.3879999999999,3.609200000000002,2.0,2.0,1.0,0.0,inactive,1
3818,CHEMBL942,CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1,IC50,2208.0,nM,361.3970000000001,4.112400000000003,0.0,5.0,3.0,5.0,inactive,1
3819,CHEMBL418971,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,IC50,19015.0,nM,228.291,3.423700000000002,2.0,2.0,2.0,2.0,inactive,1
3820,CHEMBL290106,Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,IC50,2181.0,nM,356.057,5.862600000000001,2.0,3.0,2.0,2.0,inactive,1
3821,CHEMBL508112,c1ccc2sc(SSc3nc4ccccc4s3)nc2c1,IC50,245.0,nM,332.50000000000006,5.705400000000002,0.0,6.0,4.0,3.0,inactive,1
3822,CHEMBL1255834,CC(N)Cc1c[nH]c2ccc(OCc3cccs3)cc12,IC50,2684.6,nM,286.4,3.698100000000002,2.0,3.0,3.0,5.0,inactive,1
3823,CHEMBL1201203,CN1[C@H]2CC[C@@H]1C[C@H](OC(c1ccccc1)c1ccccc1)C2,IC50,243.0,nM,307.43700000000007,4.417800000000004,0.0,2.0,2.0,4.0,inactive,1
3824,CHEMBL296419,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,IC50,998.0,nM,458.5810000000002,5.351300000000005,1.0,5.0,4.0,8.0,inactive,1
3825,CHEMBL153062,CCCCCCCCCc1ccc(O)cc1,IC50,1649.0,nM,220.356,4.685300000000005,1.0,1.0,1.0,8.0,inactive,1
3826,CHEMBL195437,CCCCCCCCc1ccc(O)cc1,IC50,8491.0,nM,206.32900000000004,4.295200000000005,1.0,1.0,1.0,7.0,inactive,1
3827,CHEMBL633,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,IC50,2505.0,nM,645.3190000000002,6.936200000000007,0.0,4.0,3.0,11.0,inactive,1
3828,CHEMBL1491,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,IC50,5521.0,nM,408.88200000000006,2.266300000000001,2.0,7.0,1.0,8.0,inactive,1
3829,CHEMBL577294,CC(O)COC[C@H]1O[C@@H]2O[C@@H]3[C@@H](COCC(C)O)O[C@H](O[C@@H]4[C@@H](COCC(C)O)O[C@H](O[C@@H]5[C@@H](COCC(C)O)O[C@H](O[C@@H]6[C@@H](COCC(C)O)O[C@H](O[C@@H]7[C@@H](COCC(C)O)O[C@H](O[C@@H]8[C@@H](COCC(C)O)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O,IC50,1687.0,nM,1541.5470000000012,-12.39490000000004,21.0,42.0,0.0,28.0,inactive,1
3830,CHEMBL1289,Clc1cc(Cl)c(OCC#CI)cc1Cl,IC50,1969.0,nM,361.393,4.421500000000001,0.0,1.0,1.0,2.0,inactive,1
3831,CHEMBL305660,CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,IC50,98.7,nM,469.6690000000001,7.217600000000008,0.0,3.0,3.0,9.0,active,0
3832,CHEMBL808,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,IC50,835.0,nM,381.69000000000005,5.801400000000003,0.0,3.0,3.0,6.0,inactive,1
3833,CHEMBL1062,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,IC50,6905.0,nM,330.4680000000001,3.838400000000002,1.0,3.0,0.0,1.0,inactive,1
3834,CHEMBL30008,Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,IC50,584.0,nM,404.5040000000001,5.3852000000000055,0.0,2.0,3.0,6.0,inactive,1
3835,CHEMBL726,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,IC50,2053.0,nM,437.5310000000002,4.308100000000003,1.0,5.0,2.0,6.0,inactive,1
3836,CHEMBL691,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,IC50,559.0,nM,296.4100000000001,3.612600000000002,2.0,2.0,1.0,0.0,inactive,1
3837,CHEMBL672,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,IC50,8633.0,nM,360.837,4.680000000000004,0.0,4.0,2.0,6.0,inactive,1
3838,CHEMBL44,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,IC50,16918.0,nM,270.24,2.576800000000001,3.0,5.0,3.0,1.0,inactive,1
3839,CHEMBL1201353,CN(C)CC[C@@H](c1ccc(Cl)cc1)c1ccccn1,IC50,931.0,nM,274.795,3.818600000000002,0.0,2.0,2.0,5.0,inactive,1
3840,CHEMBL1626,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,IC50,678.0,nM,343.898,5.104400000000005,0.0,2.0,2.0,6.0,inactive,1
3841,CHEMBL707,COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC,IC50,188.0,nM,451.4830000000003,1.717799999999999,1.0,9.0,3.0,4.0,inactive,1
3842,CHEMBL648,CN1CCN(C(c2ccccc2)c2ccccc2)CC1,IC50,763.0,nM,266.38800000000003,3.0234000000000014,0.0,2.0,2.0,3.0,inactive,1
3843,CHEMBL12131,Cc1cc(C(C#N)c2ccc(Cl)cc2)c(Cl)cc1NC(=O)c1cc(I)cc(I)c1O,IC50,4800.0,nM,663.0800000000002,7.124400000000003,2.0,3.0,3.0,4.0,inactive,1
3844,CHEMBL118,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,IC50,2431.0,nM,381.3790000000001,3.5139200000000006,1.0,4.0,3.0,3.0,inactive,1
3845,CHEMBL964,CCN(CC)C(=S)SSC(=S)N(CC)CC,IC50,4637.0,nM,296.5520000000001,3.621200000000002,0.0,4.0,0.0,4.0,inactive,1
3846,CHEMBL104,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,IC50,5581.0,nM,344.845,5.376700000000004,0.0,2.0,4.0,4.0,inactive,1
3847,CHEMBL1172,Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,IC50,3879.0,nM,310.8280000000001,4.018900000000002,1.0,2.0,2.0,0.0,inactive,1
3848,CHEMBL411,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,IC50,1071.0,nM,268.356,4.828600000000005,2.0,2.0,2.0,4.0,inactive,1
3849,CHEMBL954,CCN(CC)CCOc1ccc(/C(=C(/Cl)c2ccccc2)c2ccccc2)cc1,IC50,784.0,nM,405.9690000000001,6.562600000000006,0.0,2.0,3.0,9.0,inactive,1
3850,CHEMBL1200406,CN(C)CCOC(c1ccccc1)c1ccccc1.Cn1c(=O)c2[nH]c(Cl)nc2n(C)c1=O,IC50,2245.0,nM,469.9730000000002,2.967900000000001,1.0,7.0,4.0,6.0,inactive,1
3851,CHEMBL71,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,IC50,2643.0,nM,318.8730000000001,4.894400000000004,0.0,3.0,2.0,4.0,inactive,1
3852,CHEMBL43064,C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1,IC50,1641.0,nM,368.5240000000001,5.1070000000000055,0.0,2.0,3.0,6.0,inactive,1
3853,CHEMBL415,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,IC50,2746.0,nM,314.86,4.528400000000004,0.0,2.0,2.0,4.0,inactive,1
3854,CHEMBL1479,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C,IC50,6842.0,nM,337.46300000000014,4.221000000000004,1.0,3.0,1.0,0.0,inactive,1
3855,CHEMBL723,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,IC50,845.0,nM,406.482,3.738000000000002,3.0,5.0,4.0,10.0,inactive,1
3856,CHEMBL334255,CCCCCCCCCCCCCCCC[n+]1ccccc1.[Br-],IC50,6279.0,nM,384.4459999999999,3.4594000000000014,0.0,0.0,1.0,15.0,inactive,1
3857,CHEMBL56367,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,IC50,14884.0,nM,308.315,2.7586000000000013,1.0,5.0,2.0,5.0,inactive,1
3858,CHEMBL9514,COC(=O)Nc1nc2ccc(C(=O)c3cccs3)cc2[nH]1,IC50,6232.0,nM,301.327,3.0337000000000005,2.0,5.0,3.0,3.0,inactive,1
3859,CHEMBL490,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,IC50,672.0,nM,329.3710000000001,3.326500000000002,1.0,4.0,2.0,4.0,inactive,1
3860,CHEMBL55,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,IC50,3159.0,nM,340.427,2.8828400000000007,4.0,4.0,2.0,10.0,inactive,1
3861,CHEMBL631,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,IC50,1868.0,nM,341.4510000000001,3.2414000000000023,2.0,4.0,2.0,11.0,inactive,1
3862,CHEMBL1177,NC1=NC(=O)C(c2ccccc2)O1,IC50,521.3,nM,176.17499999999998,0.5992000000000001,1.0,3.0,1.0,1.0,inactive,1
3863,CHEMBL511,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,IC50,879.0,nM,285.391,2.658400000000001,0.0,4.0,2.0,7.0,inactive,1
3864,CHEMBL1262,Clc1ccc(CO/N=C(\Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,IC50,2655.5,nM,429.1340000000001,6.117800000000003,0.0,4.0,3.0,6.0,inactive,1
3865,CHEMBL584,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,IC50,15525.0,nM,567.7960000000003,4.747620000000004,4.0,6.0,2.0,9.0,inactive,1
3866,CHEMBL1231,CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,IC50,85.5,nM,357.4940000000002,3.342900000000002,1.0,4.0,1.0,7.0,active,0
3867,CHEMBL728,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,IC50,1735.0,nM,373.95300000000015,4.580200000000004,0.0,4.0,2.0,4.0,inactive,1
3868,CHEMBL21731,CNCCCC12CCC(c3ccccc31)c1ccccc12,IC50,2910.0,nM,277.41100000000006,4.211400000000004,1.0,1.0,2.0,4.0,inactive,1
3869,CHEMBL503,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,IC50,10104.0,nM,404.54700000000025,4.195500000000004,1.0,5.0,0.0,6.0,inactive,1
3870,CHEMBL91,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,IC50,1701.0,nM,416.1350000000001,6.454800000000002,0.0,3.0,3.0,6.0,inactive,1
3871,CHEMBL1373,NC(=O)C[S+]([O-])C(c1ccccc1)c1ccccc1,IC50,1832.0,nM,273.357,2.01,1.0,2.0,2.0,5.0,inactive,1
3872,CHEMBL1200633,CC[C@H](C)[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2.CO[C@H]1C[C@H](O[C@H]2[C@H](C)O[C@@H](O[C@@H]3/C(C)=C/C[C@@H]4C[C@@H](C[C@]5(CC[C@H](C)[C@@H](C(C)C)O5)O4)OC(=O)[C@@H]4C=C(C)[C@@H](O)[C@H]5OC/C(=C\C=C\[C@@H]3C)[C@@]45O)C[C@@H]2OC)O[C@@H](C)[C@@H]1O,IC50,4455.2,nM,1736.1849999999995,10.812699999999998,6.0,28.0,0.0,15.0,inactive,1
3873,CHEMBL787,CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,IC50,2601.0,nM,586.1970000000001,8.948000000000002,2.0,4.0,4.0,12.0,inactive,1
3874,CHEMBL1411979,CN(C)CCN(Cc1cccs1)c1ccccn1,IC50,2757.0,nM,261.394,2.7113000000000005,0.0,4.0,2.0,6.0,inactive,1
3875,CHEMBL429,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,IC50,1607.0,nM,328.4120000000001,2.1354,4.0,4.0,2.0,8.0,inactive,1
3876,CHEMBL960,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,IC50,2884.0,nM,270.21,3.254120000000001,1.0,3.0,2.0,2.0,inactive,1
3877,CHEMBL1670,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,IC50,1001.0,nM,320.04600000000005,5.929000000000002,0.0,0.0,2.0,3.0,inactive,1
3878,CHEMBL428,N[C@H]1[C@@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@H]12,IC50,62191.0,nM,416.3590000000001,1.8945,2.0,6.0,3.0,3.0,inactive,1
3879,CHEMBL119385,O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl,IC50,8098.0,nM,436.2700000000001,5.492700000000003,0.0,5.0,4.0,3.0,inactive,1
3880,CHEMBL141343,Cc1c(C)c2c(c(C)c1O)CCC(C)(CN1CCN(c3cc(N4CCCC4)nc(N4CCCC4)n3)CC1)O2,IC50,13352.0,nM,520.7220000000004,4.213760000000003,1.0,8.0,2.0,5.0,inactive,1
3881,CHEMBL479,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,IC50,2376.0,nM,370.587,5.885600000000005,0.0,4.0,2.0,4.0,inactive,1
3882,CHEMBL83,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,IC50,1841.0,nM,371.524,5.9961000000000055,0.0,2.0,3.0,8.0,inactive,1
3883,CHEMBL1221,Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,IC50,1726.0,nM,397.75800000000015,6.518000000000003,0.0,3.0,3.0,6.0,inactive,1
3884,CHEMBL809,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,IC50,32.4,nM,306.236,5.179600000000004,1.0,1.0,2.0,2.0,active,0
3885,CHEMBL588119,CCCCCCCCN[C@H](C)[C@@H](O)c1ccc(SC(C)C)cc1,IC50,2570.0,nM,337.5730000000001,5.559100000000006,2.0,3.0,1.0,12.0,inactive,1
3886,CHEMBL114,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,IC50,35097.0,nM,670.855,3.092400000000003,5.0,7.0,3.0,12.0,inactive,1
3887,CHEMBL1419,CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1,IC50,632.0,nM,279.8550000000001,4.738000000000005,0.0,1.0,1.0,5.0,inactive,1
3888,CHEMBL17157,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,IC50,255.0,nM,471.6850000000001,6.445800000000008,2.0,3.0,3.0,8.0,inactive,1
3889,CHEMBL81,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,IC50,1869.0,nM,473.5940000000001,6.075200000000007,2.0,6.0,4.0,7.0,inactive,1
3890,CHEMBL1915725,Cc1cnc(COc2ccc(-c3nn(CCF)cc3-c3ccncc3)cc2)c(C)c1,IC50,2800.0,nM,402.47300000000007,5.172440000000004,0.0,5.0,4.0,7.0,inactive,1
3891,CHEMBL1915726,COc1ccc(COc2ccc(-c3nn(CCF)cc3-c3ccncc3)cc2)nc1,IC50,870.0,nM,404.4450000000001,4.564200000000003,0.0,6.0,4.0,8.0,inactive,1
3892,CHEMBL1949930,COc1cc(OC(C)C)cc(S(=O)(=O)c2ccc3c(c2)O[C@H]2CNCC[C@@H]32)c1.Cl,IC50,6300.0,nM,439.9610000000002,3.574900000000002,1.0,6.0,2.0,5.0,inactive,1
3893,CHEMBL2012078,COC(=O)C1=C(c2ccc(-c3ccco3)cc2)CC2CCC1O2,IC50,102.0,nM,310.3490000000001,3.824500000000002,0.0,4.0,2.0,3.0,inactive,1
3894,CHEMBL2012079,COC(=O)C1=C(c2ccc(-c3cccs3)cc2)CC2CCC1O2,IC50,272.0,nM,326.41700000000014,4.293000000000004,0.0,4.0,2.0,3.0,inactive,1
3895,CHEMBL2012080,COC(=O)C1=C(c2ccc(-c3cccn3C)cc2)CC2CCC1O2,IC50,3000.0,nM,323.3920000000001,3.570000000000002,0.0,4.0,2.0,3.0,inactive,1
3896,CHEMBL2012081,COC(=O)C1=C(c2ccc(-c3nccs3)cc2)CC2CCC1O2,IC50,3000.0,nM,327.40500000000014,3.6880000000000015,0.0,5.0,2.0,3.0,inactive,1
3897,CHEMBL2012082,COC(=O)C1=C(c2cccc(-c3ccco3)c2)CC2CCC1O2,IC50,10000.0,nM,310.3490000000001,3.824500000000002,0.0,4.0,2.0,3.0,inactive,1
3898,CHEMBL2012083,COC(=O)C1=C(c2cccc(-c3cccs3)c2)CC2CCC1O2,IC50,10000.0,nM,326.41700000000014,4.293000000000004,0.0,4.0,2.0,3.0,inactive,1
3899,CHEMBL2012084,COC(=O)C1=C(c2cccc(-c3cccn3C)c2)CC2CCC1O2,IC50,3000.0,nM,323.3920000000001,3.570000000000002,0.0,4.0,2.0,3.0,inactive,1
3900,CHEMBL2012085,COC(=O)C1=C(c2cccc(-c3nccs3)c2)CC2CCC1O2,IC50,3000.0,nM,327.40500000000014,3.6880000000000015,0.0,5.0,2.0,3.0,inactive,1
3901,CHEMBL2012086,COC(=O)C1=C(c2cnc(-c3cccc(Br)c3)s2)CC2CCC1O2,IC50,3000.0,nM,406.30100000000016,4.450500000000004,0.0,5.0,2.0,3.0,inactive,1
3902,CHEMBL2012087,COC(=O)C1=C(c2cc3ccccc3o2)CC2CCC1O2,IC50,349.0,nM,284.311,3.3107000000000024,0.0,4.0,2.0,2.0,inactive,1
3903,CHEMBL2012088,COC(=O)C1=C(c2nc3ccccc3o2)CC2CCC1O2,IC50,3000.0,nM,285.29900000000004,2.705700000000001,0.0,5.0,2.0,2.0,inactive,1
3904,CHEMBL2012089,COC(=O)C1=C(c2nc3ccccc3s2)CC2CCC1O2,IC50,1000.0,nM,301.36700000000013,3.1742000000000017,0.0,5.0,2.0,2.0,inactive,1
3905,CHEMBL2012090,COC(=O)C1=C(c2cc3ccccc3s2)CC2CCC1O2,IC50,13.0,nM,300.3790000000001,3.779200000000003,0.0,4.0,2.0,2.0,active,0
3906,CHEMBL2012091,COC(=O)C1=C(c2cc3ccccc3[nH]2)CC2CCC1O2,IC50,336.0,nM,283.327,3.0458000000000016,1.0,3.0,2.0,2.0,inactive,1
3907,CHEMBL2012092,COC(=O)C1=C(c2cccs2)CC2CCC1O2,IC50,3000.0,nM,250.319,2.6260000000000003,0.0,4.0,1.0,2.0,inactive,1
3908,CHEMBL2012093,COC(=O)C1=C(c2ccco2)CC2CCC1O2,IC50,3000.0,nM,234.25099999999995,2.1575,0.0,4.0,1.0,2.0,inactive,1
3909,CHEMBL2012094,COC(=O)C1=C(c2cccn2C)CC2CCC1O2,IC50,3000.0,nM,247.29399999999995,1.903,0.0,4.0,1.0,2.0,inactive,1
3910,CHEMBL2012095,COC(=O)C1=C(c2nccs2)CC2CCC1O2,IC50,3000.0,nM,251.307,2.021,0.0,5.0,1.0,2.0,inactive,1
3911,CHEMBL2012096,COC(=O)C1=C(c2ccc(-c3ccccc3)o2)CC2CCC1O2,IC50,3000.0,nM,310.3490000000001,3.824500000000002,0.0,4.0,2.0,3.0,inactive,1
3912,CHEMBL2012097,COC(=O)C1=C(c2ccc(-c3ccccc3)s2)CC2CCC1O2,IC50,3000.0,nM,326.41700000000014,4.293000000000004,0.0,4.0,2.0,3.0,inactive,1
3913,CHEMBL2012098,COC(=O)C1=C(c2ccc(-c3ccccc3)n2C)CC2CCC1O2,IC50,3000.0,nM,323.3920000000001,3.570000000000002,0.0,4.0,2.0,3.0,inactive,1
